story	generated
"Even then she turned her head about twice to look into the  over - side bushes , but when she saw nothing stir there she began to play  in the water , but not for long , but came splashing through the shallow  and hurried on her raiment .  When she was clad again she went up to the horse , and patted and  caressed him , and did bridle and saddle on him , and was going to climb  upon him , when , of a sudden , she thought she would lead him across , lest  there should be a hole near the other bank and he might stumble into  it unwarily ; so she bared her feet once more and trussed up her gown  skirts , and so took the ford , leading the beast ; the water was nowhere  up to mid - leg of her , and she stepped ashore on to short and fine grass ,  which spread like a meadow before her , with a big thorn or two scattered  about it , and a little grassy hill beset with tall elms toward the top ,  coming down into the flat of the meadow and drawing round it nearly up  to the river on the north side .  But now she stood staring in wonder and some deal of fear ; for there  were three milch kine feeding on the meadow , and , moreover , under a  thorn , scarce a hundred yards from where she stood , was a tall man  standing gazing on her . So stricken was she that she might neither cry  out nor turn aside ; neither did she think to pull her gown out of her  girdle to cover the nakedness of her legs .  When they had thus stood a little while the man began to move toward  her very slowly , nor did she dare to flee any the more . But when he was  within half a dozen paces her face flushed red , and she did pull her  gown out of its trusses and let it flow down . But he spake to her in a  pleasant voice , and said : "" May I speak to thee , maiden ? ""  Fear was yet in her soul , so that she might not speak for a little , and  then she said : "" O , I beseech thee , bring me not back to Greenharbour ! ""  And she paled sorely as she spake the word .  But he said : "" I wot not of Greenharbour , how to find the way thereto ,  though we have heard of it . But comfort thyself , I pray thee , there is  nought to fear in me . ""
"	0
"”  “ No finessing , please . What did you write about ? ”  “ I am not finessing , and I am not in the least afraid of telling you ;  but I do n’t see the slightest reason why I should not have written . ”  “ Be quiet , you can talk afterwards ! What was the letter about ? Why are  you blushing ? ”  The prince was silent . At last he spoke .  “ I do n’t understand your thoughts , Lizabetha Prokofievna ; but I can see  that the fact of my having written is for some reason repugnant to you .  You must admit that I have a perfect right to refuse to answer your  questions ; but , in order to show you that I am neither ashamed of the  letter , nor sorry that I wrote it , and that I am not in the least  inclined to blush about it ” ( here the prince ’s blushes redoubled ) , “ I  will repeat the substance of my letter , for I think I know it almost by  heart . ”  So saying , the prince repeated the letter almost word for word , as he  had written it .  “ My goodness , what utter twaddle , and what may all this nonsense have  signified , pray ? If it had any meaning at all ! ” said Mrs. Epanchin ,  cuttingly , after having listened with great attention .  “ I really do n’t absolutely know myself ; I know my feeling was very  sincere . I had moments at that time full of life and hope . ”  “ What sort of hope ? ”  “ It is difficult to explain , but certainly not the hopes you have in  your mind . Hopes — well , in a word , hopes for the future , and a feeling  of joy that _ there _ , at all events , I was not entirely a stranger and a  foreigner . I felt an ecstasy in being in my native land once more ; and  one sunny morning I took up a pen and wrote her that letter , but why to  _ her _ , I do n’t quite know . Sometimes one longs to have a friend near ,  and I evidently felt the need of one then , ” added the prince , and  paused .  “ Are you in love with her ? ”  “ N - no ! I wrote to her as to a sister ; I signed myself her brother . ”  “ Oh yes , of course , on purpose ! I quite understand . ”  “ It is very painful to me to answer
"	0
"And I called : "" Mirdath ! Mirdath , "" with my  brain - elements , into the night ; and lo ! the far , faint voice spoke again  to my spirit through all the darkness of eternity , saying again those  words . Yet , though the voice was the voice of Mirdath the Beautiful , it  was also the voice of Naani ; and I knew in all my heart that this thing  was in verity ; and that it had been given to me to be birthed once more  into this world in the living - time of that Only One , with whom my spirit  and essence hath mated in all ages through the everlasting . And I called  with my brain - elements and all my strength to Naani ; but there came no  answer ; neither sign of hearing , though through hours I called .  And thus at last I came to an utter exhaustion ; but neither could be  quiet , nor sleep . Yet , presently , I slept .  And when I waked , my first memory was of the wondrous thing which had  befallen in the sleep - time ; for none in all this world could have known  those words ; save it had been the spirit of Mirdath , my Beautiful One ,  looking from above my shoulder in that utter - lost time , as I made those  words to her , out of an aching and a broken heart . And the voice had  been the voice of Mirdath ; and the voice of Mirdath had been the voice  of Naani . And what shall any say to this , save that which I had in my  heart .  And immediately I called to Naani , once , and again twice ; and in a  little moment there came all about me the throbbing of the Master - Word ,  beating solemnly in the night ; and I sent the Master - Word to give  assurance , and immediately the voice of Naani , a little weak as was it  always when she had not the Instrument , but sent the message with her  brain - elements .  And I answered her , and questioned her eagerly concerning her sayings of  the past time of sleep ; but she disclaimed , and made clear to me that  she had no knowledge of having spoken ; but had slept through all that  time of which I made to tell ; and , indeed , had dreamed a very strange  dream .  And for a little while I was confused , and meditated , not knowing what  to think ; but came suddenly again to a knowledge that Naani 's far voice  was
"	0
"The alteration is not in them , if their parties are  grown tedious and dull . We must look for the change elsewhere . ”  CHAPTER XX .  As the Miss Dashwoods entered the drawing - room of the park the next  day , at one door , Mrs. Palmer came running in at the other , looking as  good humoured and merry as before . She took them all most  affectionately by the hand , and expressed great delight in seeing them  again .  “ I am so glad to see you ! ” said she , seating herself between Elinor and  Marianne , “ for it is so bad a day I was afraid you might not come ,  which would be a shocking thing , as we go away again tomorrow . We must  go , for the Westons come to us next week you know . It was quite a  sudden thing our coming at all , and I knew nothing of it till the  carriage was coming to the door , and then Mr. Palmer asked me if I  would go with him to Barton . He is so droll ! He never tells me any  thing ! I am so sorry we can not stay longer ; however we shall meet again  in town very soon , I hope . ”  They were obliged to put an end to such an expectation .  “ Not go to town ! ” cried Mrs. Palmer , with a laugh , “ I shall be quite  disappointed if you do not . I could get the nicest house in the world  for you , next door to ours , in Hanover - square . You must come , indeed . I  am sure I shall be very happy to chaperon you at any time till I am  confined , if Mrs. Dashwood should not like to go into public . ”  They thanked her ; but were obliged to resist all her entreaties .  “ Oh , my love , ” cried Mrs. Palmer to her husband , who just then entered  the room—“you must help me to persuade the Miss Dashwoods to go to town  this winter . ”  Her love made no answer ; and after slightly bowing to the ladies , began  complaining of the weather .  “ How horrid all this is ! ” said he . “ Such weather makes every thing and  every body disgusting . Dullness is as much produced within doors as  without , by rain . It makes one detest all one ’s acquaintance . What the  devil does Sir John mean by not having a billiard room in his house ?  How few people know what comfort is ! Sir John is as stupid
"	0
"""  "" Yea , so it is with their minds as thou sayest , "" said Skapti ; and with  that they left talking .  Now , at this Althing Thorod Drapa - Stump brought forward a suit for the  slaying of Thorbiorn Oxmain , which he had not brought to a hearing at  the Hunawater Thing , because of the kin of Atli , and he deemed that  here his case would be less like to be thrown over . The kinsmen of  Atli sought counsel of Skapti about the case ; and he said he saw in  it a lawful defence , so that full atonement would be forthcoming  therefor . Then were these matters laid unto umpiredom , and most men  were minded that the slayings of Atli and Thorbiorn should be set one  against the other .  But when Skapti knew that , he went to the judges , and asked whence  they had that ? They said that they deemed the slain men were bonders  of equal worth .  Then Skapti asked , which was the first , the outlawry of Grettir or  the slaying of Atli ? So , when that was reckoned up , there was a week 's  space betwixt Grettir 's outlawry at the Althing and the slaying of  Atli , which befell just after it .  Then said Skapti , "" Thereof my mind misgave me , that ye had made an  oversight in setting on foot the suit in that ye made him a suitor ,  who was outlawed already , and could neither defend nor prosecute his  own case . Now I say that Grettir has nought to do with the case of the  slaying , but let him take up the blood - suit , who is nighest of kin by  law . ""  Then said Thorod Drapa - Stump , "" And who shall answer for the slaying of  Thorbiorn my brother ? ""  "" See ye to that for yourselves , "" said Skapti ; "" but the kin of Grettir  will never pour out fee for him or his works , if no peace is to be  bought for him . ""  Now when Thorvald Asgeirson was aware that Grettir was set aside from  following the blood - suit , he and his sought concerning who was the  next of kin ; and that turned out to be Skeggi , son of Gamli of  Meals , and Uspak , son of Glum of Ere in Bitra ; they were both of them  exceeding zealous and pushing .  Now must Thorod give atonement for Atli 's slaying , and two hundreds in  silver he had to pay .  Then spake Snorri the Godi , "" Will ye now
"	0
"  "" Yes,--in the end  you will marry her .   And her money will help , just as you have  contrived to make everything else help , toward making John Charteris  comfortable .   She is not very clever , but she will always worship you ,  and so you two will not prove uncongenial .   That is your real tragedy ,  if I could make you comprehend . ""  "" So I am going to develop into a pig , "" he said , with relish,--""a  lovable , contented , unambitious porcine , who is alike indifferent to  the Tariff , the importance of Equal Suffrage and the market - price of  hams , for all that he really cares about is to have his sty as  comfortable as may be possible .   That is exactly what I am going to  develop into,--now , is n't it ? ""   And John Charteris , sitting , as was his  habitual fashion , with one foot tucked under him , laughed cheerily .  Oh , just to be alive ( he thought ) was ample cause for rejoicing ! and  how deliciously her eyes , alert with slumbering fires , were peering  through the moon - made shadows of her brows !  "" Well---- ! something of the sort . "" Pauline was smiling , but  restrainedly , and much as a woman does in condoning the naughtiness of  her child .   "" And , oh , if only---- ""  "" Why , precisely .   ' If only ! ' quotha .   Why , there you word the key - note ,  you touch the cornerstone , you ruthlessly illuminate the mainspring , of  an intractable unfeeling universe .   For instance , if only    You were the Empress of Ayre and Skye ,        And I were Ahkond of Kong ,    We could dine every day on apple - pie ,    And peddle potatoes , and sleep in a sty ,    And people would say when we came to die ,    ' They _ never _ did anything wrong . '  But , as it is , our epitaphs will probably be nothing of the sort .   So  that there lurks , you see , much virtue in this ' if only . ' ""  Impervious to nonsense , she asked , "" And have I not earned the right to  lament that you are changed ? ""  "" I have n't robbed more than six churches up to date , "" he grumbled .  "" What would you have ? ""  The answer came , downright , and , as he knew , entirely truthful :   "" I  would have had you do all that you
"	0
""" And the King of Shadow Valley passed into the  deeps of the wood .  As the great gates were slowly swinging to , Don Alderon came back  thoughtfully . The gates clanged , clicked , and were shut again . The King  of Shadow Valley and all his bowmen were gone .  Don Alderon went to his horse , and Rodriguez and Morano did the same ,  drawn by the act of the only man of the three that seemed to have made  up his mind . Don Alderon led his horse back toward the path , and  Rodriguez followed with his . When they came to the path they mounted in  silence ; and presently Morano followed them , with his blankets rolled  up in front of him on his horse and his frying - pan slung behind him .  "" Which way ? "" said Rodriguez .  "" Home , "" said Don Alderon .  "" But I can not go to your home , "" said Rodriguez .  "" Come , "" said Don Alderon , as one whose plans were made . Rodriguez  without a home , without plans , without hope , went with Don Alderon as  thistledown goes with the warm wind . They rode through the forest till  it grew all so dim that only a faint tinge of greenness lay on the dark  leaves : above were patches of bluish sky like broken pieces of steel .  And a star or two were out when they left the forest . And cantering on  they came to Lowlight when the Milky Way appeared .  And there were Dona Mirana and Serafina in the hall to greet them as  they entered the door .  "" What news ? "" they asked .  But Rodriguez hung back ; he had no news to give . It was Don Alderon  that went forward , speaking cheerily to Serafina , and afterwards to his  mother , with whom he spoke long and anxiously , pointing toward the  forest sometimes , almost , as Rodriguez thought , in fear .  And a little later , when the ladies had retired , Don Alderon told  Rodriguez over the wine , with which he had tried to cheer his forlorn  companion , that it was arranged that he should marry Serafina . And when  Rodriguez lamented that this was impossible he replied that the King of  Shadow Valley wished it . And when Rodriguez heard this his astonishment  equalled his happiness , for he marvelled that Don Alderon should not  only believe that strange man 's unsupported promise , but that he should  even obey him as though he held him in awe .  And on the next day Rodriguez spoke with Dona
"	0
"This monster  they called U Thlen .  Unlike his mother , U Thlen could not transform himself into any  likeness but that of a snake , but he had power to diminish or to  enlarge his size at will . Sometimes he appeared so small as to be  no bigger than a string of fine thread , at other times he expanded  himself to such dimensions that he could swallow a man bodily .  In those days there was much intercourse between the Bleis and  mankind . The latter were privileged to attend the Iew - blei -- the fair of  the Bleis -- at Lynghingkhongkhen , the way to which passed the Pomdoloi  cave , and many unwary and unprotected travellers fell a prey to the  greed of U Thlen and his associates .  The commonest mode by which these poor unfortunates were lured to their  doom was through the blandishments of Ka Kma Kharai , who approached  them in the form of a woman merchant , and dazzled them with the  brilliancy of the jewelry she offered for sale . She refrained from  killing her captives on occasions , but induced them by promises of  riches and immunity to pledge themselves to the services of U Thlen ,  her son . To such as these she gave a magic ring , known in ancient lore  as the Yngkuid Ring ( Sati Yngkuid ) which was believed to possess magic  that enabled the owners of the ring to obtain all the desires of their  hearts , but this magic was dormant until the owners fulfilled their  obligations to U Thlen and brought him human victims to feed upon .  The method by which U Yak Jakor captured his victims was to waylay  lonely travellers and to club them to death . U Thlen himself , when  he grew old enough , also hunted men to death , so that between the  three murderers the ravages made upon mankind were becoming grievous  and intolerable .  Mankind sought divinations and offered sacrifices to the gods for the  cessation of these atrocities , upon which a Durbar of the Bleis was  called . U Mawlong Siem , who was a powerful Blei and a blood - relation  of the murderers , overruled the Durbar , declaring that no authority  could deprive the Bleis , or the demons , of any power they possessed ,  be it for good or for evil ; but to mitigate the distress of mankind  a decree was issued , restricting the number of people to be devoured  to half the number of captives . If U Thlen captured two victims , one  was to be released , if he captured ten , five were to be released . It  transpired
"	0
"”        “ How do you know they are n’t _ all _ pro - German — just a lot of weak        ones — with German - Jewish names . ”        “ That ’s the chance , of course , ” he said slowly . “ How much or how        little I ’m taking this stand because of propaganda I ’ve heard , I        do n’t know ; naturally I think that it ’s my most innermost        conviction — it seems a path spread before me just now . ”        Amory ’s heart sank .        “ But think of the cheapness of it — no one ’s really going to martyr        you for being a pacifist — it ’s just going to throw you in with the        worst — ”        “ I doubt it , ” he interrupted .        “ Well , it all smells of Bohemian New York to me . ”        “ I know what you mean , and that ’s why I ’m not sure I ’ll agitate . ”        “ You ’re one man , Burne — going to talk to people who wo n’t        listen — with all God ’s given you . ”        “ That ’s what Stephen must have thought many years ago . But he        preached his sermon and they killed him . He probably thought as        he was dying what a waste it all was . But you see , I ’ve always        felt that Stephen ’s death was the thing that occurred to Paul on        the road to Damascus , and sent him to preach the word of Christ        all over the world . ”        “ Go on . ”        “ That ’s all — this is my particular duty . Even if right now I ’m        just a pawn — just sacrificed . God ! Amory — you do n’t think I like        the Germans ! ”        “ Well , I ca n’t say anything else — I get to the end of all the        logic about non - resistance , and there , like an excluded middle ,        stands the huge spectre of man as he is and always will be . And        this spectre stands right beside the one logical necessity of        Tolstoi ’s , and the other logical necessity of Nietzsche ’s — ” Amory        broke off suddenly . “ When are you going ? ”        “ I ’m going next week . ”        “ I ’ll see you , of course . ”        As he walked away it seemed to Amory that the look in his face        bore a great resemblance to that in Kerry ’s when he had said        good - by under Blair Arch two years before . Amory wondered        unhappily why he could never go into
"	0
" They are , as your Highnesses will see , each singular , and but half of  what he should be . ""  "" ' Tis so ! "" cried the double Ki , in loud voices , and slapping their  right thighs with their right palms at the same time .   "" Most  remarkable !   Most remarkable ! ""  "" I do n't see anything remarkable about it , "" returned Prince Marvel ,  calmly .   "" It is you , who are not singular , but double , that seem  strange and outlandish . ""  "" Perhaps -- perhaps ! "" said the two old men , thoughtfully .   "" It is what we  are not accustomed to that seems to us remarkable .   Eh , Ki - Ki ? "" they  added , turning to the other rulers .  The Ki - Ki , who had not spoken a word but continued to play softly ,  simply nodded their blond heads carelessly ; so the Ki looked again at  the prisoners and asked :  "" How did you get here ? ""  "" We cut a hole through the prickly hedge , "" replied Prince Marvel .  "" A hole through the hedge !   Great Kika - koo ! "" cried the gray - bearded Ki ;  "" is there , then , anything or any place on the other side of the hedge ? ""  "" Why , of course !   The world is there , "" returned the prince , laughing .  The old men looked puzzled , and glanced sharply from their little black  eyes at their prisoners .  "" We thought nothing existed outside the hedge of Twi , "" they answered ,  simply .   "" But your presence here proves we were wrong .   Eh ! Ki - Ki ? ""  This last was again directed toward the pair of musicians , who  continued to play and only nodded quietly , as before .  "" Now that you are here , "" said the twin Ki , stroking their two gray  beards with their two left hands in a nervous way , "" it must be evident  to you that you do not belong here .   Therefore you must go back through  the hedge again and stay on the other side .   Eh , Ki - Ki ? ""  The Ki - Ki still continued playing , but now spoke the first words the  prisoners had heard from them .  "" They must die , "" said the Ki - Ki , in soft and agreeable voices .  "" Die ! "" echoed the twin Ki , "" die ?   Great Kika - koo !   And why
"	0
" Their engagements at Exeter instantly gave way before such an  invitation , and Lady Middleton was thrown into no little alarm on the  return of Sir John , by hearing that she was very soon to receive a  visit from two girls whom she had never seen in her life , and of whose  elegance,—whose tolerable gentility even , she could have no proof ; for  the assurances of her husband and mother on that subject went for  nothing at all . Their being her relations too made it so much the  worse ; and Mrs. Jennings ’s attempts at consolation were therefore  unfortunately founded , when she advised her daughter not to care about  their being so fashionable ; because they were all cousins and must put  up with one another . As it was impossible , however , now to prevent  their coming , Lady Middleton resigned herself to the idea of it , with  all the philosophy of a well - bred woman , contenting herself with merely  giving her husband a gentle reprimand on the subject five or six times  every day .  The young ladies arrived : their appearance was by no means ungenteel or  unfashionable . Their dress was very smart , their manners very civil ,  they were delighted with the house , and in raptures with the furniture ,  and they happened to be so doatingly fond of children that Lady  Middleton ’s good opinion was engaged in their favour before they had  been an hour at the Park . She declared them to be very agreeable girls  indeed , which for her ladyship was enthusiastic admiration . Sir John ’s  confidence in his own judgment rose with this animated praise , and he  set off directly for the cottage to tell the Miss Dashwoods of the Miss  Steeles ’ arrival , and to assure them of their being the sweetest girls  in the world . From such commendation as this , however , there was not  much to be learned ; Elinor well knew that the sweetest girls in the  world were to be met with in every part of England , under every  possible variation of form , face , temper and understanding . Sir John  wanted the whole family to walk to the Park directly and look at his  guests . Benevolent , philanthropic man ! It was painful to him even to  keep a third cousin to himself .  “ Do come now , ” said he—“pray come — you must come — I declare you shall  come — You ca n’t think how you will like them . Lucy is monstrous pretty ,  and so good humoured and agreeable ! The children are all hanging about  her already , as if
"	0
"   And on the tree there was a branch ;    Branch on the tree , tree on the hill , and the hill      stood still .    And on the branch there was a nest ;    Nest on the branch , branch on the tree , tree on      the hill , and the hill stood still .    And in the nest there was an egg ;    Egg in the nest , nest on the branch , branch on      the tree , tree on the hill , and the hill stood      still .    And in the egg there was a bird ;    Bird in the egg , egg in the nest , nest on the      branch , branch on the tree , tree on the hill ,      and the hill stood still .    And on the bird there was a feather ;    Feather on the bird , bird in the egg , egg in the      nest , nest on the branch , branch on the tree ,      tree on the hill , and the hill stood still .         *        *        *        *        *  A LITTLE BOY 'S POCKET    Do you know what 's in my pottet ?    Such a lot of treasures in it !    Listen now while I bedin it :    Such a lot of sings it holds ,    And everysin dats in my pottet ,    And when , and where , and how I dot it .    First of all , here 's in my pottet    A beauty shell , I pit'd it up :    And here 's the handle of a tup    That somebody has broked at tea ;    The shell 's a hole in it , you see :    Nobody knows dat I dot it ,    I teep it safe here in my pottet .    And here 's my ball too in my pottet ,    And here 's my pennies , one , two , free ,    That Aunty Mary dave to me ,    To - morrow day I 'll buy a spade ,    When I 'm out walking with the maid ;    I tant put that in here my pottet !    But I can use it when I 've dot it .    Here 's some more sings in my pottet ,    Here 's my lead , and here 's my string ;    And once I had an iron ring ,    But through a hole it lost one day ,    And this is what I always say--    A hole 's the worst sing in a pottet ,    Be sure and mend it when you 've dot it .  UNKNOWN         *        *        *        *        *  NURSERY TALES         *        *       
"	0
"I believe you are attempting to bribe me into conniving at  his escape . I shall do nothing of the sort , because , in the first  place , it would be an abominable violation of my oath of office , and in  the second place , it would result in my being hanged . ""  "" Messire , I swear to you-- ! "" Demetrios cried , in excellently feigned  perturbation .  "" And in addition , I believe you have lied to me throughout . I do not  believe you ever saw this Comte de la Forêt . I very certainly do not  believe you are a friend of this Comte de la Forêt 's , because in  that event you would never have been mad enough to admit it . The  statement is enough to hang you twice over . In short , the only thing I  can be certain of is that you are out of your wits . ""  "" They say that I am moonstruck , "" Demetrios answered ; "" but I will tell  you a secret . There is a wisdom lies beyond the moon , and it is because  of this that the stars are glad and admirable . ""  "" That appears to me to be nonsense , "" the gaoler commented ; and he went  on : "" Now I am going to confront you with Messire de la Forêt . If your  story prove to be false , it will be the worse for you . ""  "" It is a true tale . But sensible men close the door to him who always  speaks the truth . ""  "" These reflections are not to the purpose , "" Bracciolini submitted , and  continued his argument : "" In that event Messire de la Forêt will  undoubtedly be moved by your fidelity in having sought out him whom all  the rest of the world has forsaken . You will remember that this same  fidelity has touched me to such an extent that I am granting you an  interview with your former master . Messire de la Forêt will naturally  reflect that a man once torn in four pieces has no particular use for  emeralds . He will , I repeat , be moved . In his emotion , in his  gratitude , in mere decency , he will reveal to you the location of those  eighteen stones , all flawless . If he should not evince a sufficiency of  such appropriate and laudable feeling , I tell you candidly , it will be  the worse for you . And now get on ! ""  Bracciolini pointed the way and Demetrios cringed through the door .  Bracciolini followed with drawn sword . The corridors were deserted
"	0
" CHAPTER VII .  THE STORY .  "" I aspect , Mark , "" said the child,--""do you like better I call you Mark  all the time than dwarf ? then I will . I do really aspect you 'll have to  get me a clean dress to put on . ""  She held up her frock , and the dwarf looked at it anxiously . It was  certainly very dirty . The front was entirely covered with mud , and  matters had not been improved by her scrubbing it with leaves that she  pulled off the trees as they came along .  "" Dear me , Snow - white ! "" said the dwarf . "" That is pretty bad , is n't it ? ""  "" Yes , "" said the child ; "" it is _ too _ bad ! You 'll have to get me another .  What kind will you get ? ""  "" Well , "" said the dwarf , slowly ; "" you see -- I hardly -- wait a minute ,  Snow - white . ""  He went into the house , and the child waited cheerfully , sitting in  the root - seat . Of course he would find a dress ; he had all the other  things , and most prob'ly likely there was a box that had dresses and  things in it . She hoped it would be blue , because she was tired of this  pink one . There might be a hat , too ; when you had that kind of box , it  was just as easy to have everything as only something ; a pink velvet  hat with white feathers , like the lady in the circus . The child sighed  comfortably , and folded her hands , and watched the robins pulling up  worms on the green .  But the dwarf went into the bedroom , and began pulling out drawers and  opening chests with a perplexed air . Piles of handkerchiefs , socks ,  underwear , all of the finest and best ; gray suits like the one he had  on -- but never a sign of a blue dress . He took down a dressing - gown from  a peg , and looked it over anxiously ; it was of brown velvet , soft and  comfortable - looking , but it had evidently been lived in a good deal ,  and it smelt of smoke ; no , that would never do . He hung it up again ,  and looked about him helplessly .  Suddenly his brow cleared , and his eyes darkened . He laughed ; not  his usual melodious chuckle , but the short harsh note that the child  compared to a bark .  ""
"	0
""" "" Nay ,  master , "" quoth the man , "" leave me my knife , as thou art a good fellow .  In two hours time we shall be past all peril of my people , and when we  come down below I will slay thee as many as thou wilt , so it be out of  the kindred .   Forsooth down there evil they be , and unkinsome . ""  "" So be it , lad , "" said Ralph , laughing , "" keep thy knife ; but hang this  word of mine thereon , that if thou slay any man of this fellowship save  me , I will rather flay thee alive than slay thee . "" Quoth the carle :  "" That is the bargain , then , and I yeasay it . "" "" Good , "" said Ralph ; "" now  tell me thy name . ""   "" Bull Shockhead , "" said the carle .  But now the fellowship took to riding so fast down the slopes of the  mountains on a far better road , that talking together was not easy .  They kept good watch , both behind and ahead , nor were they set upon  again , though whiles they saw clumps of men on the hill - sides .  So after a while , when it was a little past noon , they came adown to  the lower slopes of the mountains and the foot - hills , which were green  and unstony ; and thereon were to be seen cattle and neatherds and  shepherds , and here and there the garth of a homestead , and fenced  acres about it .  So now that they were come down into the peopled parts , they displayed  the banners of their fellowships , to wit , the Agnes , the White Fleece ,  the Christopher , and the Ship and Nicholas , which last was the banner  of the Faring - knights of Whitwall ; but Ralph was glad to ride under the  banner of St. Nicholas , his friend , and deemed that luck might the  rather come to him thereby .   But they displayed their banners now ,  because they knew that no man of the peopled parts would be so hardy as  to fall upon the Chapmen , of whom they looked to have many matters for  their use and pleasure .  So now that they felt themselves safe , they stayed them , and sat down  by a fair little stream , and ate their dinner of such meat and drink as  they had ; and Ralph departed his share with his thrall , and the man was  hungry and ate well ; so that Clement said mockingly : ""
"	0
"His father had been the chief tax - collector of the  Chunling mountains , beyond the town , and although the exact nature of  the tax and the reason for its extortion had become forgotten in the  process of interminable ages , he himself never admitted any doubt of  his duty to collect it from all who passed over the mountains , even  though the disturbed state of the country made it impossible for him  to transmit the proceeds to the capital . To those who uncharitably  extended the envenomed tongue of suspicion towards the very existence  of any Imperial tax , the father of Hien replied with unshaken loyalty  that in such a case the sublime Emperor had been very treacherously  served by his advisers , as the difficulty of the paths and the  intricate nature of the passes rendered the spot peculiarly suitable  for the purpose , and as he was accompanied by a well - armed and  somewhat impetuous band of followers , his arguments were inevitably  successful . When he Passed Beyond , Hien accepted the leadership , but  solely out of a conscientious respect for his father ’s memory , for his  heart was never really in the occupation . His time was almost wholly  taken up in reading the higher Classics , and even before he had seen  Fa Fei his determination had been taken that when once he had  succeeded in passing the examination for the second degree and thereby  become entitled to an inferior mandarinship he would abandon his  former life forever . From this resolution the entreaties of his  devoted followers could not shake him , and presently they ceased to  argue , being reassured by the fact that although Hien presented  himself unfailingly for every examination his name appeared at the  foot of each successive list with unvarying frequency . It was at this  period that he first came under the ennobling spell of Fa Fei ’s  influence and from that time forth he redoubled his virtuous efforts .  After conversing with her father , as already related , Fa Fei spent the  day in an unusually thoughtful spirit . As soon as it was dark she  stepped out from the house and veiling her purpose under the pretext  of gathering some herbs to complete a charm she presently entered a  grove of overhanging cedars where Hien had long been awaiting her  footsteps .  “ Rainbow of my prosaic existence ! ” he exclaimed , shaking hands with  himself courteously , “ have you yet carried out your bold suggestion ? ”   and so acute was his anxiety for her reply that he continued to hold  his hand unconsciously until Fa Fei turned away her face in very  becoming confusion . 
"	0
" Now it was Baron Conrad ’s turn to be summoned to the Imperial Court ,  for complaint had been lodged against him by his old enemy of  Trutz - Drachen -- Baron Henry -- the nephew of the old Baron Frederick  who had been slain while kneeling in the dust of the road back of the  Kaiserburg .  No one at Drachenhausen could read but Master Rudolph , the steward ,  who was sand blind , and little Otto . So the boy read the summons to his  father , while the grim Baron sat silent with his chin resting upon his  clenched fist and his eyebrows drawn together into a thoughtful frown as  he gazed into the pale face of his son , who sat by the rude oaken table  with the great parchment spread out before him .  Should he answer the summons , or scorn it as he would have done under  the old emperors ? Baron Conrad knew not which to do ; pride said one  thing and policy another . The Emperor was a man with an iron hand , and  Baron Conrad knew what had happened to those who had refused to obey the  imperial commands . So at last he decided that he would go to the court ,  taking with him a suitable escort to support his dignity .  It was with nearly a hundred armed men clattering behind him that Baron  Conrad rode away to court to answer the imperial summons . The castle was  stripped of its fighting men , and only eight remained behind to guard  the great stone fortress and the little simple - witted boy .  It was a sad mistake .  Three days had passed since the Baron had left the castle , and now the  third night had come . The moon was hanging midway in the sky , white and  full , for it was barely past midnight .  The high precipitous banks of the rocky road threw a dense black shadow  into the gully below , and in that crooked inky line that scarred the  white face of the moonlit rocks a band of some thirty men were creeping  slowly and stealthily nearer and nearer to Castle Drachenhausen . At the  head of them was a tall , slender knight clad in light chain armor , his  head covered only by a steel cap or bascinet .  Along the shadow they crept , with only now and then a faint clink or  jingle of armor to break the stillness , for most of those who followed  the armed knight were clad in leathern jerkins ; only one or two wearing  even so much as a steel breast - plate by way of armor .  So at last
"	0
"It wo n’t help me , and it only makes it harder . I do n’t believe  you ’ve got any heart . ”  “ I wish I had n’t . ”  There was a little quiver in Jo ’s voice , and thinking it a good omen ,  Laurie turned round , bringing all his persuasive powers to bear as he  said , in the wheedlesome tone that had never been so dangerously  wheedlesome before , “ Do n’t disappoint us , dear ! Everyone expects it .  Grandpa has set his heart upon it , your people like it , and I ca n’t get  on without you . Say you will , and let ’s be happy . Do , do ! ”  Not until months afterward did Jo understand how she had the strength  of mind to hold fast to the resolution she had made when she decided  that she did not love her boy , and never could . It was very hard to do ,  but she did it , knowing that delay was both useless and cruel .  “ I ca n’t say ‘ yes ’ truly , so I wo n’t say it at all . You ’ll see that I ’m  right , by - and - by , and thank me for it ... ” she began solemnly .  “ I ’ll be hanged if I do ! ” and Laurie bounced up off the grass , burning  with indignation at the very idea .  “ Yes , you will ! ” persisted Jo . “ You ’ll get over this after a while , and  find some lovely accomplished girl , who will adore you , and make a fine  mistress for your fine house . I should n’t . I ’m homely and awkward and  odd and old , and you ’d be ashamed of me , and we should quarrel — we ca n’t  help it even now , you see — and I should n’t like elegant society and you  would , and you ’d hate my scribbling , and I could n’t get on without it ,  and we should be unhappy , and wish we had n’t done it , and everything  would be horrid ! ”  “ Anything more ? ” asked Laurie , finding it hard to listen patiently to  this prophetic burst .  “ Nothing more , except that I do n’t believe I shall ever marry . I ’m  happy as I am , and love my liberty too well to be in a hurry to give it  up for any mortal man . ”  “ I know better ! ” broke in Laurie . “ You think so now , but there ’ll come  a time when you
"	0
